"The Lilly Faculty Registry reports direct and indirect payments by Lilly, as well as Lilly’s portion of alliance partnership payments, to health care professionals serving as faculty members. When the ""Entity Paid"" is a company, hospital or university, and there is a different name listed as the service provider, it reflects an indirect payment which may or may not actually have been received in whole or in part by the listed service provider. Note: This report is designed to comply with Lilly’s Corporate Integrity Agreement reporting obligations. Due to differences in scope and definitions, the data reported in this report may differ from data included in reports submitted by Lilly for compliance with state payment reporting laws.","","","","","","","",""
"SLOVER-ZIPF, JUDITH","NEPTUNE, NJ",NJ,"SLOVER-ZIPF, JUDITH","1,856","","",160,"2,016"
"SMALL, BRITTANY","WESTFIELD, IN",IN,"SMALL, BRITTANY","","",125,"",125
"SMALL, RONALD H","WINSTON SALEM, NC",NC,"SMALL, RONALD H","","","2,969",468,"3,437"
"SMALLING, RON G","JOPLIN, MO",MO,"SMALLING, RON G","","13,284","",155,"13,439"
"SMICK, ANNETTE M","ROCHESTER, MN",MN,"SMICK, ANNETTE M","","51,363","","5 ,726","57,089"
"SMIRZ, LYNDA R","CARMEL, IN",IN,"SMIRZ, LYNDA R","","4,275","",201,"4,476"
"SMIT, JULIE B","SALT LAKE CITY, UT",UT,"SMIT, JULIE B","","3,338","",61,"3,398"
"SMITH, BRUCE D","BALTIMORE, MD",MD,"SMITH, BRUCE D","","","1,313",306,"1,618"
"SMITH, DAVID A","VANCOUVER, WA",WA,"SMITH, DAVID A","","14,050","",115,"14,165"
"SMITH, DAVID J","GRAND LEDGE, MI",MI,"SMITH, DAVID J","","52,888","","2 ,853","55,740"
"SMITH, DAVID W","SACRAMENTO, CA",CA,"SMITH, DAVID W","","51,800","","1 ,332","53,132"
"SMITH, FRED P","WASHINGTON, DC",DC,"SMITH, FRED P","","","1,875",565,"2,440"
"SMITH, GREGORY W","INDIANAPOLIS, IN",IN,"SMITH, GREGORY W","","5,550","","","5,550"
"SMITH, HOUGHTON","BRATTLEBORO, VT",VT,"SMITH, HOUGHTON",225,"","",50,275
"SMITH, JAMES W","BOISE, ID",ID,"SMITH, JAMES W","","5,184","","","5,184"
"SMITH, JANET L","MONROE, NC",NC,"SMITH, JANET L",38,"","","",38
"SMITH, JOSEPH A","HILLSBOROUGH, NJ",NJ,"SMITH, JOSEPH A","","22,800","",607,"23,407"
"SMITH, JULIA A","NEW YORK, NY",NY,"SMITH, JULIA A","","44,438","","4 ,122","48,560"
"SMITH, KEITH R","DECATUR, IL",IL,"SMITH, KEITH R","","2,188","",93,"2,280"
"SMITH, N LEE L","SALT LAKE CITY, UT",UT,"SMITH, N LEE L","","48,450","13,063","1 ,200","62,712"
"SMITH, PETER K","DURHAM, NC",NC,"SMITH, PETER K","","","1,500",490,"1,990"
"SMITH, SHADRACH","KANSAS CITY, MO",MO,"SMITH, SHADRACH","","3,900","","","3,900"
"SMITH, STANLEY T","EVANS, GA",GA,"SMITH, STANLEY T","","3,300","","","3,300"
"SMITH, THOMAS B","HOLDREGE, NE",NE,"SMITH, THOMAS B","","6,600","",864,"7,464"
"SMITH, VIRGINIA L","CARMEL, IN",IN,"SMITH, VIRGINIA L","1,625",600,"",436,"2,661"
"SMOLIN, MATTHEW R","MEMPHIS, TN",TN,"SMOLIN, MATTHEW R","","5,584","","","5,584"
"SMOLOWE, LOU ANNA H","ORLANDO, FL",FL,"SMOLOWE, LOU ANNA H",525,"","","",525
"SNYDER, CHERYL A","TOPEKA, KS",KS,"SNYDER, CHERYL A","5,963","","",614,"6,577"
"SNYDER, CRAIG A","NEW BRUNSWICK, NJ",NJ,"SNYDER, CRAIG A","",934,"","",934
"SNYDER, SCOTT","ATHENS, GA",GA,"SNYDER, SCOTT","","53,138","","3 ,422","56,560"
"SO, DANIEL D","ARLINGTON HEIGHTS, IL",IL,"SO, DANIEL D","","4,725","","","4,725"
"SOCINSKI, MARK A","CHAPEL HILL, NC",NC,"SOCINSKI, MARK A","","46,950","5,625","2 ,588","55,163"
"SOEHNLEN, MARY","TACOMA, WA",WA,"SOEHNLEN, MARY","8,263",300,"","2 ,517","11,079"
"SOFFER, DANIEL E","NEW YORK, NY",NY,"SOFFER, DANIEL E","","6 ,484","","","6,484"
"SOHAL, CHAMAN L","ALLEN PARK, MI",MI,"SOHAL, CHAMAN L","","11,984","","","11,984"
"SOLANKHI, NARESH K","SELLERSBURG, IN",IN,"SOLANKHI, NARESH K","","15,384","","1 ,145","16,530"
"SOLIMAN, IHAB I","IRVINE, CA",CA,"SOLIMAN, IHAB I","","37,425","",510,"37,935"
"SOLOMAN CONSULTANTS, LLC","PEORIA, AZ",AZ,"SOLOMAN, NEHAD M D","","48,625","","3 ,108","51,733"
"SOLOMON, ALLEN J","WASHINGTON, DC",DC,"SOLOMON, ALLEN J","","","2,906","","2,906"
"SOLOMON, MARLA C","WINNETKA, IL",IL,"SOLOMON, MARLA C","4,288",919,"",767,"5,973"
"SOLOMON, SHELDON D","MOUNT LAUREL, NJ",NJ,"SOLOMON, SHELDON D","","37,425","","1 ,197","38,622"
Entity Paid,"","",Provider of Service,Payments*(All Amounts  in US Dollars)* Payments for reimbursed expenses are not compensation.,"","","",""
Name,Location,State,Name,Patient Education Programs,Healthcare Professional Education Programs,Advising/Consulting & International Education Programs,Certain Travel-Related Expenses,2010 Total
"SOMER, BRADLEY G","MEMPHIS, TN",TN,"SOMER, BRADLEY G","","7,275","","","7,275"
"SOMERS, LISA","SCRANTON, PA",PA,"SOMERS, LISA","11,644","","",589,"12,233"
"SOMMERS, JEFF M","RICHMOND, VA",VA,"SOMMERS, JEFF M","","52,500","","3 ,833","56,333"
"SOMMERS, STEPHANIE M","DENVER, CO",CO,"SOMMERS, STEPHANIE M","","","2,422","","2,422"
"SONG, CHUSUK","STEILACOOM, WA",WA,"SONG, CHUSUK","2,006","","",64,"2,070"
"SORIANO, ANDRES O","HOUSTON, TX",TX,"SORIANO, ANDRES O","","4,738","",196,"4,933"
"SORLI, CHRISTOPHER H","BILLINGS, MT",MT,"SORLI, CHRISTOPHER H","","1,156","","","1,156"
"SORSBY, MITCHELL I","PLANO, TX",TX,"SORSBY, MITCHELL I","","20,469","",427,"20,896"
"SORSCHER, STEVEN M","SAINT LOUIS, MO",MO,"SORSCHER, STEVEN M","","44,138","","9 ,477","53,615"
"SOTO RAICES, OSCAR","HATO REY, PR",PR,"SOTO RAICES, OSCAR","",675,"","",675
"SOUSA, SHARON A","TAUNTON, MA",MA,"SOUSA, SHARON A","","3,469","1,500",658,"5,627"
"SOUTH FLORIDA BEHAVIORAL HEALTH, LLC","MIAMI BEACH, FL",FL,"BURGER, JOHN H","","1,250","","","1,250"
SOUTH FLORIDA PSYCHIATRIC,"PEMBROKE PINES, FL",FL,"DEFILIPPO, ANTONIO F","","8,850","",299,"9,149"
"SOUTH, STEPHEN A","GREENSBORO, NC",NC,"SOUTH, STEPHEN A","","13,406","",127,"13,534"
SOUTHEAST FAMILY HEALTHCARE,"WICHITA, KS",KS,"PATTON, JAMES M","","26,475","",594,"27,069"
"SOUTHERN CLINIC, PC","DOTHAN, AL",AL,"CHASTAIN, STEPHEN L","","6,450","",251,"6,701"
"SOUTHERN ILLINOIS PSYCHIATRY, LLC","MARION, IL",IL,"QURESHI, NAEEM A","","33,300","",942,"34,242"
SOUTHERN INDIANA ENDOCRINE P.C.,"WASHINGTON, IN",IN,"LOHANO, VASDEV","","1,156","","","1,156"
"SOUTHERN MISSISSIPPI HEART CENTER, PA","OCEAN SPRINGS, MS",MS,"ZAYED, MAHMOUD H","","6,884","","","6,884"
SOUTHSHORE DIABETES & ENDOCRINOLOGY,"MASSAPEQUA, NY",NY,"SHIFF, JEFFREY H","","7,281","","","7,281"
"SOUTHWEST ENDOCRINOLOGY ASSOCIATES, P.A.","ALBUQUERQUE, NM",NM,"FERRARO, ROBERT T","","8,381","","","8,381"
SOUTHWEST KANSAS CARDIOLOGY,"DODGE CITY, KS",KS,"KHAN, MUHAMMAD A","","8,884","","","8,884"
SOUTHWEST ONCOLOGY ASSOCIATES,"LAFAYETTE, LA",LA,"MEZA, LUIZ A","","","2,063","","2,063"
"SOUTHWEST PSYCHIATRIC SERVICES, SC","ORLAND PARK, IL",IL,"BARTUSKA, THOMAS S","","51,988","","1 ,060","53,048"
"SOWELL, JERILYN","CLEVELAND, OH",OH,"SOWELL, JERILYN","3,338",300,938,662,"5,237"
"SPADE, BONITA A","CHARLESTON, SC",SC,"SPADE, BONITA A","13,406","","",797,"14,203"
"SPAEDY, ANTHONY J","COLUMBIA, MO",MO,"SPAEDY, ANTHONY J","","35,834","",551,"36,385"
"SPAGNOLA, LINDA","GREENSBORO, NC",NC,"SPAGNOLA, LINDA","8,963","","",422,"9,384"
SPANAWAY FAMILY MEDICAL CENTER,"SPANAWAY, WA",WA,"KIM, WAYNE W","","2 ,800","",205,"3,005"
"SPARE, JOSEPH T","MARION, OH",OH,"SPARE, JOSEPH T","","21,900","","2 ,961","24,861"
"SPARKS, AMANDA G","NASHVILLE, TN",TN,"SPARKS, AMANDA G","","49,838","3,250","2 ,697","55,784"
SPEAKINGDOC INC,"BOWLING GREEN, OH",OH,"BELL, D WAYNE W","","22,250","",728,"22,978"
"SPECIALTY MEDICINE CARE, LLC","BEAVERCREEK, OH",OH,"GLOWIENKA, PAUL R","","6 ,156","","","6,156"
"SPEISER, CRAIG J","CONCORD, NC",NC,"SPEISER, CRAIG J","","1,781","","","1,781"
"SPICER, NANCY J","WATERTOWN, NY",NY,"SPICER, NANCY J","1,556","","",191,"1,747"
"SPIEGEL, MICHAEL","NEW MILFORD, CT",CT,"SPIEGEL, MICHAEL","","22,775","","1 ,960","24,735"
"SPILLIANE, BILL F","HIGH POINT, NC",NC,"SPILLIANE, BILL F","","16,425","",313,"16,738"
SPINE AND ORTHOPEDIC CENTER,"JONESBORO, GA",GA,"SOOD, PRAN N","","",938,"",938
"SPINNEY, MARY","FLINT, MI",MI,"SPINNEY, MARY","","2,625",938,342,"3,905"
"SPIRES, DOREEN A","RENO, NV",NV,"SPIRES, DOREEN A","3,431","","",295,"3,726"
"SPITZ, ADAM F","CHARLOTTE, NC",NC,"SPITZ, ADAM F","","2,031","",25,"2,056"
"SPN MEDICAL CONSULTING, INC.","YORBA LINDA, CA",CA,"NIKRAVAN, SEAN P","","20,431",875,937,"22,243"
"SPOLJARIC, ANDREW J","KOKOMO, IN",IN,"SPOLJARIC, ANDREW J","","26,700","","1 ,105","27,805"
"SPOLLETT, GERALYN R","FAIRFIELD, CT",CT,"SPOLLETT, GERALYN R","","","1,500",128,"1,628"
"SPPPA, INC.","BALTIMORE, MD",MD,"AARONSON, SCOTT T","","50,750","6,000","4 ,054","60,804"
"SPRINGFIELD PSYCHIATRIC ASSOC., INC.","SPRINGFIELD, OH",OH,"VELLANKI, UMAMAHESWARA R","","11,800","",383,"12,183"
"SPRINKLE, WESLEY B","LITTLE ROCK, AR",AR,"SPRINKLE, WESLEY B","","25,875","","1 ,707","27,582"
"SPURGEON, CAROLYN","GADSDEN, AL",AL,"SPURGEON, CAROLYN","3,663","","",160,"3,823"
SRIHARSHA VELURY MD.,"WHEELERSBURG, OH",OH,"VELURY, SRIHARSHA","","3,484","",6,"3,491"
"SRINIVASAN, VENKATRAMAN","NATRONA HEIGHTS, PA",PA,"SRINIVASAN, VENKATRAMAN","","3,384","","","3,384"
"SRIRATANA, PRAMERN","NORMAL, IL",IL,"SRIRATANA, PRAMERN","","","1,875","","1,875"
"ST PIERRE, MARK","NORTH LITTLE ROCK, AR",AR,"ST PIERRE, MARK","","19,684","",8,"19,693"
ST. CHARLES PSYCHIATRIC ASSOCIATES,"SAINT CHARLES, MO",MO,"PROVIDERS OF SERVICE: ANDERSON, RICHARD H; MATTINGLY, GREG W","","47,050","3,000","1 ,730","51,780"
"STACHLER, RONALD T","ZIONSVILLE, IN",IN,"STACHLER, RONALD T","","29,925","",793,"30,718"
"STAFFORD, JEAN","GURNEE, IL",IL,"STAFFORD, JEAN","3,450","","",291,"3,741"
Entity Paid,"","",Provider of Service,Payments*(All Amounts  in US Dollars)* Payments for reimbursed expenses are not compensation.,"","","",""
Name,Location,State,Name,Patient Education Programs,Healthcare Professional Education Programs,Advising/Consulting & International Education Programs,Certain Travel-Related Expenses,2010 Total
"STAHL, NEIL I","BURKE, VA",VA,"STAHL, NEIL I","","3,450","",17,"3,467"
"STAHL, STEPHEN M","CARLSBAD, CA",CA,"STAHL, STEPHEN M","","","22,125",41,"22,166"
"STALKER, SONIA L","ALTON, IL",IL,"STALKER, SONIA L",788,"","",334,"1,121"
"STANG, THERESA T","SAN JOSE, CA",CA,"STANG, THERESA T","3,263","","",862,"4,124"
"STANLEY, DENNIS D","ROCKVILLE, VA",VA,"STANLEY, DENNIS D","","","1,094",47,"1,141"
"STANLEY, PAULA J","GLENWOOD, IA",IA,"STANLEY, PAULA J","2,719","","",273,"2,992"
"STARRETT, ROBERT S","NEWBURGH, IN",IN,"STARRETT, ROBERT S","","7,734","",142,"7,877"
"STATE OF OKLAHOMA, BOARD OF REGENTS OF THE UNIVERSITY OF OKLAHOMA HEALTH SCIENC","OKLAHOMA CITY, OK",OK,"WOLRAICH, MARK L","","","2,500",123,"2,623"
"STATLAND CLINIC, LTD.","OVERLAND PARK, KS",KS,"SOKOL, MICHAEL S","","16,475","",976,"17,451"
"STAUFFER, ROBERT C","JOPLIN, MO",MO,"STAUFFER, ROBERT C","","28,134","","1 ,748","29,883"
"STEED, CAROLYN S","WHITTIER, NC",NC,"STEED, CAROLYN S","4,575","","","1 ,814","6,389"
"STEFANNACI, RICHARD","PHILADELPHIA, PA",PA,"STEFANNACI, RICHARD","","","5,000",373,"5,373"
"STEFFEN, PATRICIA R","MINNEAPOLIS, MN",MN,"STEFFEN, PATRICIA R","","19,300","",795,"20,095"
"STEIN, BRUCE C","ORLANDO, FL",FL,"STEIN, BRUCE C","","1,184","","","1,184"
"STEIN, MARK H","INDIANAPOLIS, IN",IN,"STEIN, MARK H","","",500,"",500
"STEINBERG, DANIEL H","CHARLESTON, SC",SC,"STEINBERG, DANIEL H","","","1,250",30,"1,280"
"STEINER, DANIEL","HOUSTON, TX",TX,"STEINER, DANIEL","5,269","","",292,"5,561"
"STEINER, HANS-VELI","PALO ALTO, CA",CA,"STEINER, HANS-VELI","","48,425","2,500","5 ,237","56,162"
STEINGARD AND TESTA MEDICAL ASSOCIATES,"PHILADELPHIA, PA",PA,"TESTA, MARK A","","3,650","","","3,650"
"STEINGRUB, JAY S","SPRINGFIELD, MA",MA,"STEINGRUB, JAY S","","26,000","","1 ,080","27,080"
"STELLA, JOSEPH F","MOKENA, IL",IL,"STELLA, JOSEPH F","","7,784","",48,"7,832"
"STELLA, RONALD E","BLUE ISLAND, IL",IL,"STELLA, RONALD E","","2,284","","","2,284"
STEPHEN A. RUHLMAN,"PRAIRIE VILLAGE, KS",KS,"RUHLMAN, STEPHEN A","","39,200","","1 ,784","40,984"
"STEPHEN D. FORNER MD, MEDICAL CORPORATION","CHICO, CA",CA,"FORNER, STEPHEN D","","3,450","",98,"3,548"
"STEPHEN F. VOBACH,  MD","DALLAS, TX",TX,"VOBACH, STEPHEN F","","51,050","",947,"51,997"
"STEPHEN L. NEWMAN MD, MBA, FACP FCCP FASDA LLC","BRICK, NJ",NJ,"NEWMAN, STEPHEN L","","9,250","",170,"9,420"
"STEPHEN M. TAYLOR, MD, PC","BIRMINGHAM, AL",AL,"TAYLOR, STEPHEN M","","51,913","10,500","7 ,678","70,091"
"STEPHEN VICTOR SAVRAN, MD, PC","LAS VEGAS, NV",NV,"SAVRAN, STEVE V","","8,584","",119,"8,703"
"STEPHENSON, ANN","LAKELAND, FL",FL,"STEPHENSON, ANN","5,963","","",237,"6,199"
"STERN, ELECTA","LA MESA, CA",CA,"STERN, ELECTA","",56,"","",56
"STERNBERG, MICHAEL R","WOODBRIDGE, VA",VA,"STERNBERG, MICHAEL R","","11,250","",145,"11,395"
"STEVEN EDELMAN MD, INC.","SAN DIEGO, CA",CA,"EDELMAN, STEVEN V","","23,594","14,750","2 ,921","41,264"
STEVEN JUERGENS MD,"MERCER ISLAND, WA",WA,"JUERGENS, STEVEN M","","13,800","",124,"13,924"
"STEVEN M. GOLDBERG, MD, PC","MELVILLE, NY",NY,"GOLDBERG, STEVEN M","","3,484","",45,"3,529"
"STEVENS, MICHAEL C","LAYTON, UT",UT,"STEVENS, MICHAEL C","","20,850","",560,"21,410"
"STEVENSON, JAMES P","CAMDEN, NJ",NJ,"STEVENSON, JAMES P","","10,913","",194,"11,106"
"STEWART, CARLA","SCOTTSDALE, AZ",AZ,"STEWART, CARLA","5,663","","",244,"5,906"
"STEWART, KATIE","SAINT LOUIS, MO",MO,"STEWART, KATIE","12,788","","1 2,000",367,"25,154"
"STEWART, ROBERT H","LOUISVILLE, KY",KY,"STEWART, ROBERT H","","50,700","","2 ,518","53,218"
"STEWART, SEAN K","BALTIMORE, MD",MD,"STEWART, SEAN K","","",500,"",500
"STILL AIR VENTURES, INC","LEWISBURG, PA",PA,"STANKIEWICZ, RUSSELL J","","7,550","",222,"7,772"
"STOCK, DANIEL W","INDIANAPOLIS, IN",IN,"STOCK, DANIEL W","","7 ,500","",509,"8,009"
"STOKMAN, ANNE","MODESTO, CA",CA,"STOKMAN, ANNE","18,975","","","1 ,758","20,733"
"STONE MOUNTAIN MEDICAL ASSOCIATES, INC.","OCEANSIDE, CA",CA,"STEINBERG, KARL E","","10,988","",60,"11,048"
"STONE, BEVERLY J","BRADENTON, FL",FL,"STONE, BEVERLY J","16,613","","","2 ,981","19,594"
"STORIE, KELLY","CAVE CREEK, AZ",AZ,"STORIE, KELLY","2,963","","",356,"3,319"
"STOUT, RODNEY B","GALLIPOLIS, OH",OH,"STOUT, RODNEY B","","2 ,475","","","2,475"
"STOVALL, DALE W","RICHMOND, VA",VA,"STOVALL, DALE W","","2 ,563","",74,"2,637"
"STRACHEN, MICHAEL J","RICHMOND, VA",VA,"STRACHEN, MICHAEL J","","3 ,975","",99,"4,074"
"STRAHAN, ALENE P","NEW YORK, NY",NY,"STRAHAN, ALENE P","","1,500","","","1,500"
"STRAHL, NATHAN R","DURHAM, NC",NC,"STRAHL, NATHAN R","","54,000","","5 ,778","59,778"
"STRAIN, JANET E","HAWTHORNE, NJ",NJ,"STRAIN, JANET E","","3,384","",11,"3,395"
"STRAND PSYCHIATRIC ASSOCIATES, PA","MYRTLE BEACH, SC",SC,"PROVIDERS OF SERVICE: HONICK, MURRAY G; LAMM, RENEE R","","76,825","3,250","6 ,192","86,267"
STRATEGIC MEDICAL ASSOCIATES,"MAINEVILLE, OH",OH,"POWELL, JAMES H","","","2,125",465,"2,590"
"STRATTON-HODGE, SUSAN M","BARBOURVILLE, KY",KY,"STRATTON-HODGE, SUSAN M","5,363","","",675,"6,037"
Entity Paid,"","",Provider of Service,Payments*(All Amounts  in US Dollars)* Payments for reimbursed expenses are not compensation.,"","","",""
Name,Location,State,Name,Patient Education Programs,Healthcare Professional Education Programs,Advising/Consulting & International Education Programs,Certain Travel-Related Expenses,2010 Total
"STRAUB, CHERYL E","SAINT MARYS, PA",PA,"STRAUB, CHERYL E","17,344","","","3 ,737","21,081"
"STRAUGHN, CLIFTON W","ANDERSON, SC",SC,"STRAUGHN, CLIFTON W","","19,200","",128,"19,328"
"STRICKLAND, WARREN L","HUNTSVILLE, AL",AL,"STRICKLAND, WARREN L","","8,950","","","8,950"
"STRINGER, KENNETH D","OKEMOS, MI",MI,"STRINGER, KENNETH D","","5,175","",216,"5,391"
"STRIZIK, BRIAN C","SYOSSET, NY",NY,"STRIZIK, BRIAN C","","8,584","",25,"8,609"
"STROH, JOHN J","HOUSTON, TX",TX,"STROH, JOHN J","","",500,"",500
"STRONG, JOSEPHINE W","PITTSBURGH, PA",PA,"STRONG, JOSEPHINE W","7,288","","1,000",736,"9,024"
"STROUD, DENISE K","KEYSTONE, SD",SD,"STROUD, DENISE K",263,"","",27,289
"STROUSE, THOMAS B","LOS ANGELES, CA",CA,"STROUSE, THOMAS B","","7,900","1,000",140,"9,040"
"STUART SILVERMAN, MD - A MEDICAL CORPORATION","BEVERLY HILLS, CA",CA,"SILVERMAN, STUART L","","40,125",375,243,"40,743"
"STUBBLEFIELD, EARL T","FLOWOOD, MS",MS,"STUBBLEFIELD, EARL T","","16,500","",643,"17,143"
"STUPI, ANGELA M","PITTSBURGH, PA",PA,"STUPI, ANGELA M","","23,175","",233,"23,408"
"SUAREZ-BARCELO, MANUEL A","NORTH MIAMI BEACH, FL",FL,"SUAREZ-BARCELO, MANUEL A","","29,250","","3 ,933","33,183"
"SUBBARAO MYLAVARAPU, M.D.","NEWPORT BEACH, CA",CA,"MYLAVARAPU, SUBBARAO V","","7,784","","","7,784"
SUBURBAN RESEARCH ASSOCIATES,"MEDIA, PA",PA,"HATTI, SHIVKUMAR S","","52,388","3,313","2 ,999","58,699"
"SUDDATH, WILLIAM O","WASHINGTON, DC",DC,"SUDDATH, WILLIAM O","","4,794","",24,"4,818"
SUDHIR M. GOKHALE MD SC,"OAK LAWN, IL",IL,"GOKHALE, SUDHIR M","","51,650","",658,"52,308"
"SUETHOLZ, DAVID W","TAYLOR MILL, KY",KY,"SUETHOLZ, DAVID W","","5,450","",315,"5,765"
"SUGARMAN, STANLEY M","VANCOUVER, WA",WA,"SUGARMAN, STANLEY M","","2,056","","","2,056"
"SUGG, ZOLA","GREENVILLE, NC",NC,"SUGG, ZOLA","6,606","","","1 ,228","7,835"
"SULLIVAN, TERRY","FREDERICKSBURG, VA",VA,"SULLIVAN, TERRY","4,669","","","","4,669"
SUMTER MEDICAL SPECIALISTS PA,"SUMTER, SC",SC,"LILAVIVAT, USAH","","2,031","","","2,031"
"SUN VALLEY ARTHRITIS CENTER, LTD.","PEORIA, AZ",AZ,"SCHECHTMAN, JOY","","19,275","2,000",94,"21,369"
"SUNCOAST CENTER, INC.","SAINT PETERSBURG, FL",FL,"PROVIDERS OF SERVICE: HOLLEY, DARA; LEFLER, LINDA A","","1,500","1,375",106,"2,981"
"SUNDARARAJAN, KRISHNAN","CHARDON, OH",OH,"SUNDARARAJAN, KRISHNAN","",934,"",55,989
"SUNDERLIN, FREDERICK S","DANVILLE, PA",PA,"SUNDERLIN, FREDERICK S","","9,963","",89,"10,051"
SUNITA GUPTA M.D. PC,"ALPHARETTA, GA",GA,"GUPTA, SUNITA","","1,700","",35,"1,735"
"SUO, SHANNON T","SACRAMENTO, CA",CA,"SUO, SHANNON T","","8,200","",125,"8,325"
SUPERIOR PSYCHOPHARMACOLOGY,"MINNEAPOLIS, MN",MN,"SIMON, JOHN E","","51,450","","3 ,201","54,651"
SUPERIOR STREET FAMILY PHYSICIANS DBA FALLBROOK FAMILY HEALTH CENTER,"LINCOLN, NE",NE,"SAATHOFF, STEVEN J","","4,425","",106,"4,531"
"SUPNET, RICA A","BOYNTON BEACH, FL",FL,"SUPNET, RICA A","5,963","","",198,"6,160"
"SURESH CHANDRASEKARAN, M.D., P.C.","MIDWEST CITY, OK",OK,"CHANDRASEKARAN, SURESH","","7,784","","","7,784"
"SURESH JAIN, MD. PC","NEW HYDE PARK, NY",NY,"JAIN, SURESH P","","16,584","","","16,584"
"SURMA, PHYLLIS","FARMINGTON, MI",MI,"SURMA, PHYLLIS","8,456","","",477,"8,933"
"SUSSMAN, SHERRY K","SMITHTOWN, NY",NY,"SUSSMAN, SHERRY K","","31,838","",654,"32,492"
"SUTHERLAND, KATHERINE K","MOUNTAIN VIEW, CA",CA,"SUTHERLAND, KATHERINE K","","3,775","",132,"3,907"
"SUTHERLAND, STEVE M","CORNELIUS, NC",NC,"SUTHERLAND, STEVE M","","13,925","",549,"14,474"
SUTTER MEDICAL FOUNDATION NORTH BAY,"SANTA ROSA, CA",CA,"SHAW, AMY E","","3,600","",79,"3,679"
"SUYDAM, JUDY","SOLON, OH",OH,"SUYDAM, JUDY","10,463","","1,875","1 ,320","13,657"
"SUZUKI, DANIEL T","SAN MARINO, CA",CA,"SUZUKI, DANIEL T","","52,088","9,250","2 ,031","63,369"
"SVELA, JANICE E","BROOKFIELD, IL",IL,"SVELA, JANICE E","5,063","","",364,"5,427"
"SVOBODA, JONBEN D","SPRINGFIELD, MO",MO,"SVOBODA, JONBEN D","","3 ,725","",7,"3,732"
"SVOBODA, MATTHEW J","OVERLAND PARK, KS",KS,"SVOBODA, MATTHEW J","3,863","","",302,"4,165"
"SWAIN, MARILYN","ERIE, PA",PA,"SWAIN, MARILYN","5,606","","","","5,606"
"SWAIN, SUSAN Q","NEW YORK, NY",NY,"SWAIN, SUSAN Q","","",750,"",750
"SWARNER, WARNER B","PORTLAND, OR",OR,"SWARNER, WARNER B","","16,950","",316,"17,266"
"SWEENEY, KAY","NOVI, MI",MI,"SWEENEY, KAY","8,663","","",572,"9,235"
"SWEENY, JOSEPH M","PHILADELPHIA, PA",PA,"SWEENY, JOSEPH M","","",625,"",625
"SWEESO, MARY E","CREVE COEUR, MO",MO,"SWEESO, MARY E","","","1,875","","1,875"
"SWEGLER, ERICA W","KELLER, TX",TX,"SWEGLER, ERICA W","","","2,000",32,"2,032"
"SWIHART CONSULTING, P.A.","MINNETONKA, MN",MN,"SWIHART, ERNEST W","","33,675","2,000","2 ,256","37,931"
"SWITZER, PAUL K","COLUMBIA, SC",SC,"SWITZER, PAUL K","","4 ,200","","","4,200"
SYED A. SHAH,"CENTRALIA, IL",IL,"SHAH, SYED A","","1,475","",113,"1,588"
SYED JAFER ALI KHAN,"ZIONSVILLE, IN",IN,"KHAN, SYED J","","13,050","",11,"13,061"
"SYED, SAFIULLAH","BECKLEY, WV",WV,"SYED, SAFIULLAH","","5 ,800","","","5,800"
Entity Paid,"","",Provider of Service,Payments*(All Amounts  in US Dollars)* Payments for reimbursed expenses are not compensation.,"","","",""
Name,Location,State,Name,Patient Education Programs,Healthcare Professional Education Programs,Advising/Consulting & International Education Programs,Certain Travel-Related Expenses,2010 Total
SYNAPSE MEDICAL GROUP LLC,"FISHERS, IN",IN,"SIDHU, KANWALDEEP S","","3,700","","","3,700"
"SYNERGY MEDICAL SERVICES, INC.","SHAWNEE, OK",OK,"STEWART, ROBERT S","","11,800","",920,"12,720"
T. L. CARE CORPORATION,"BEECH GROVE, IN",IN,"GAHIMER, JAMES L","","","1,500","","1,500"
T. RAVISHANKAR MD PC,"GLEN HEAD, NY",NY,"PROVIDERS OF SERVICE: RAVISHANKAR, KALA; RAVISHANKAR, THARAKARAM",188,"29,588","",110,"29,885"
"T.J. GRAYDEN CONSULTING, INC","DANA POINT, CA",CA,"GRAYDEN, TOM J","","52,600","","3 ,401","56,001"
"T/A PAIN AND REHABILITATION MEDICINE, LTD","BETHESDA, MD",MD,"GERWIN, ROBERT D","","17,450","",84,"17,534"
"TABBARA, IMAD A","WASHINGTON, DC",DC,"TABBARA, IMAD A","","1,125","2,250",187,"3,562"
"TABLER CLINICAL SERVICES, PSC","LOUISVILLE, KY",KY,"TABLER, JAMES B","","2,138","",58,"2,196"
"TABRIZCHI, ALI","BEL AIR, MD",MD,"TABRIZCHI, ALI","","17,509","","","17,509"
"TAFT, KATHERINE K","SOUTH PASADENA, CA",CA,"TAFT, KATHERINE K","4,556","","","3 ,939","8,495"
"TAHERI, HAMID","MANASSAS, VA",VA,"TAHERI, HAMID","","29,784","",623,"30,407"
TALLAHASSEE NEUROLOGICAL CLINIC,"TALLAHASSEE, FL",FL,"AYALA, RICARDO","","1,500","","","1,500"
"TALLO, DIANE","COLUMBUS, OH",OH,"TALLO, DIANE","","3,781","",117,"3,898"
"TALMADGE, JOHN M","DALLAS, TX",TX,"TALMADGE, JOHN M","","20,700","","1 ,408","22,108"
